filename,width,height,class,xmin,ymin,xmax,ymax
Data\images/ea2b0d5d447a49f1ba401a199b5bacd0.png,416,416,OTHPAR,378,218,394,236
Data\images/ea2b0d5d447a49f1ba401a199b5bacd0.png,416,416,OTHPAR,153,335,170,351
Data\images/ea2b0d5d447a49f1ba401a199b5bacd0.png,416,416,MOL,353,113,369,130
Data\images/ea2b0d5d447a49f1ba401a199b5bacd0.png,416,416,OTHPAR,91,333,149,372
Data\images/ea2b0d5d447a49f1ba401a199b5bacd0.png,416,416,ANOM,70,117,79,128
Data\images/ea2b0d5d447a49f1ba401a199b5bacd0.png,416,416,ANOM,83,234,91,247
Data\images/ea2b0d5d447a49f1ba401a199b5bacd0.png,416,416,ANOM,112,221,122,230
Data\images/ea2b0d5d447a49f1ba401a199b5bacd0.png,416,416,MOL,150,365,170,382
Data\images/ea3b9ff80b5243f7a79b60a9122a6366.png,416,416,MOL,375,287,397,309
Data\images/ea3b9ff80b5243f7a79b60a9122a6366.png,416,416,OTHPAR,43,173,105,237
Data\images/eb6e9692796c4549b8a7652b99cb90cd.png,416,416,OTHPAR,91,352,107,368
Data\images/eb6e9692796c4549b8a7652b99cb90cd.png,416,416,ANOM,115,325,137,340
Data\images/eb6e9692796c4549b8a7652b99cb90cd.png,416,416,MOL,271,283,295,303
Data\images/eb6e9692796c4549b8a7652b99cb90cd.png,416,416,MOL,261,26,283,50
Data\images/eb6e9692796c4549b8a7652b99cb90cd.png,416,416,ANOM,166,330,187,359
Data\images/eb6e9692796c4549b8a7652b99cb90cd.png,416,416,OTHPAR,294,130,310,153
Data\images/eb6e9692796c4549b8a7652b99cb90cd.png,416,416,OTHPAR,249,132,272,166
Data\images/eb6e9692796c4549b8a7652b99cb90cd.png,416,416,OTHPAR,270,364,294,382
Data\images/eb6e9692796c4549b8a7652b99cb90cd.png,416,416,OTHPAR,237,182,341,227
Data\images/eb6e9692796c4549b8a7652b99cb90cd.png,416,416,OTHPAR,185,244,241,282
Data\images/eb6e9692796c4549b8a7652b99cb90cd.png,416,416,MOL,39,390,49,403
Data\images/eb6e9692796c4549b8a7652b99cb90cd.png,416,416,OTHPAR,73,338,99,360
Data\images/eb6e9692796c4549b8a7652b99cb90cd.png,416,416,OTHPAR,273,153,302,183
Data\images/eb932b0369634b4cb830e938b1a8e558.png,416,416,OTHPAR,280,125,295,140
Data\images/eb932b0369634b4cb830e938b1a8e558.png,416,416,OTHPAR,355,95,378,116
Data\images/eb932b0369634b4cb830e938b1a8e558.png,416,416,ANOM,299,159,326,185
Data\images/eb932b0369634b4cb830e938b1a8e558.png,416,416,ANOM,156,95,188,131
Data\images/eb932b0369634b4cb830e938b1a8e558.png,416,416,ANOM,300,322,338,359
Data\images/eb932b0369634b4cb830e938b1a8e558.png,416,416,POL,134,252,189,317
Data\images/eb932b0369634b4cb830e938b1a8e558.png,416,416,OTHPAR,358,306,379,321
Data\images/eb932b0369634b4cb830e938b1a8e558.png,416,416,OTHPAR,343,156,362,169
Data\images/eb932b0369634b4cb830e938b1a8e558.png,416,416,OTHPAR,221,70,234,86
Data\images/eb932b0369634b4cb830e938b1a8e558.png,416,416,OTHPAR,301,7,315,22
Data\images/ec23568e12724dc4b3af92a56ca08697.png,416,416,OTHPAR,265,352,283,370
Data\images/ec23568e12724dc4b3af92a56ca08697.png,416,416,ANOM,143,78,172,113
Data\images/ec23568e12724dc4b3af92a56ca08697.png,416,416,POL,179,99,242,154
Data\images/ec23568e12724dc4b3af92a56ca08697.png,416,416,OTHPAR,69,71,90,104
Data\images/ec23568e12724dc4b3af92a56ca08697.png,416,416,MOL,103,30,125,52
Data\images/ec23568e12724dc4b3af92a56ca08697.png,416,416,OTHPAR,229,167,252,189
Data\images/ec23568e12724dc4b3af92a56ca08697.png,416,416,MOL,61,195,78,213
Data\images/ec23568e12724dc4b3af92a56ca08697.png,416,416,ANOM,21,322,39,339
Data\images/ec23568e12724dc4b3af92a56ca08697.png,416,416,OTHPAR,118,242,136,259
Data\images/ec23568e12724dc4b3af92a56ca08697.png,416,416,ANOM,117,204,136,216
Data\images/ec23568e12724dc4b3af92a56ca08697.png,416,416,OTHPAR,287,184,301,199
Data\images/ec23568e12724dc4b3af92a56ca08697.png,416,416,OTHPAR,333,137,347,153
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,MOL,58,253,80,274
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,20,33,35,47
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,237,286,262,308
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,176,329,211,361
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,180,95,196,118
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,MOL,335,35,359,62
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,MOL,62,303,78,322
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,208,225,269,274
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,289,315,315,338
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,77,52,98,69
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,352,238,375,264
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,225,144,267,187
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,3,14,26,30
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,220,99,253,138
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,352,270,391,320
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,136,12,223,84
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,MOL,160,281,182,307
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,317,326,336,343
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,320,238,333,255
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,326,170,343,190
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,356,128,365,137
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,378,95,395,108
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,127,142,138,151
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,199,217,210,230
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,287,354,299,367
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,295,372,308,385
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,320,384,335,394
Data\images/ec885c7456b2482dbd9ec9623762c029.png,416,416,OTHPAR,191,315,221,332
Data\images/ec8f6e4610bc459db3b64cf307b0b3f9.png,416,416,ANOM,322,333,333,346
Data\images/ec8f6e4610bc459db3b64cf307b0b3f9.png,416,416,OTHPAR,66,150,122,199
Data\images/ec8f6e4610bc459db3b64cf307b0b3f9.png,416,416,OTHPAR,273,331,296,351
Data\images/ec8f6e4610bc459db3b64cf307b0b3f9.png,416,416,OTHPAR,239,390,263,406
Data\images/ec8f6e4610bc459db3b64cf307b0b3f9.png,416,416,ANOM,238,67,261,89
Data\images/ec8f6e4610bc459db3b64cf307b0b3f9.png,416,416,ANOM,327,358,357,373
Data\images/ec8f6e4610bc459db3b64cf307b0b3f9.png,416,416,ANOM,287,360,305,373
Data\images/ecd2bb38bbdf4fa79cad1b6a6c074038.png,416,416,ANOM,135,77,160,99
Data\images/ecd2bb38bbdf4fa79cad1b6a6c074038.png,416,416,ANOM,316,256,345,283
Data\images/ecd2bb38bbdf4fa79cad1b6a6c074038.png,416,416,POL,37,293,112,362
Data\images/ecd2bb38bbdf4fa79cad1b6a6c074038.png,416,416,POL,103,326,176,375
Data\images/ecd2bb38bbdf4fa79cad1b6a6c074038.png,416,416,OTHPAR,379,46,403,75
Data\images/ecd2bb38bbdf4fa79cad1b6a6c074038.png,416,416,OTHPAR,391,295,405,312
Data\images/ecd2bb38bbdf4fa79cad1b6a6c074038.png,416,416,POL,295,176,373,245
Data\images/ecd2bb38bbdf4fa79cad1b6a6c074038.png,416,416,OTHPAR,367,361,378,372
Data\images/ecd2bb38bbdf4fa79cad1b6a6c074038.png,416,416,POL,243,49,309,118
Data\images/ed027a38293f4f08b3e9c09cf2d25e74.png,416,416,ANOM,97,34,129,140
Data\images/ed027a38293f4f08b3e9c09cf2d25e74.png,416,416,OTHPAR,336,189,357,207
Data\images/ed027a38293f4f08b3e9c09cf2d25e74.png,416,416,MOL,312,331,335,350
Data\images/ed027a38293f4f08b3e9c09cf2d25e74.png,416,416,ANOM,157,342,177,363
Data\images/ed027a38293f4f08b3e9c09cf2d25e74.png,416,416,ANOM,185,86,222,98
Data\images/ed027a38293f4f08b3e9c09cf2d25e74.png,416,416,OTHPAR,147,29,158,39
Data\images/ed027a38293f4f08b3e9c09cf2d25e74.png,416,416,OTHPAR,157,140,172,152
Data\images/ed027a38293f4f08b3e9c09cf2d25e74.png,416,416,OTHPAR,367,219,379,228
Data\images/ed087bc099f049f59200e6ba2c41ac42.png,416,416,OTHPAR,215,319,283,362
Data\images/ed087bc099f049f59200e6ba2c41ac42.png,416,416,MOL,270,151,287,165
Data\images/ed087bc099f049f59200e6ba2c41ac42.png,416,416,OTHPAR,263,116,280,134
Data\images/ed087bc099f049f59200e6ba2c41ac42.png,416,416,OTHPAR,291,189,338,219
Data\images/ed087bc099f049f59200e6ba2c41ac42.png,416,416,OTHPAR,246,164,281,194
Data\images/ed087bc099f049f59200e6ba2c41ac42.png,416,416,OTHPAR,59,387,82,405
Data\images/ed087bc099f049f59200e6ba2c41ac42.png,416,416,ANOM,130,150,161,164
Data\images/ed087bc099f049f59200e6ba2c41ac42.png,416,416,OTHPAR,121,176,144,199
Data\images/ed9cd1d48fea4e78a25633e47a1c75e2.png,416,416,ANOM,100,11,126,33
Data\images/ed9cd1d48fea4e78a25633e47a1c75e2.png,416,416,ANOM,249,169,290,190
Data\images/ed9cd1d48fea4e78a25633e47a1c75e2.png,416,416,ANOM,97,270,106,281
Data\images/ee5bc9d1382a4a05a05c29028f4bf447.png,416,416,POL,332,176,385,229
Data\images/ee5bc9d1382a4a05a05c29028f4bf447.png,416,416,POL,183,91,238,144
Data\images/ee5bc9d1382a4a05a05c29028f4bf447.png,416,416,ANOM,261,88,277,105
Data\images/ee5bc9d1382a4a05a05c29028f4bf447.png,416,416,ANOM,296,164,312,179
Data\images/ee5bc9d1382a4a05a05c29028f4bf447.png,416,416,POL,180,260,238,317
Data\images/ee5bc9d1382a4a05a05c29028f4bf447.png,416,416,POL,284,258,332,308
Data\images/ee5bc9d1382a4a05a05c29028f4bf447.png,416,416,ANOM,258,203,306,246
Data\images/ee5bc9d1382a4a05a05c29028f4bf447.png,416,416,ANOM,366,57,393,81
Data\images/ee5bc9d1382a4a05a05c29028f4bf447.png,416,416,ANOM,106,125,121,141
Data\images/ee5bc9d1382a4a05a05c29028f4bf447.png,416,416,ANOM,394,14,406,36
Data\images/ee5bc9d1382a4a05a05c29028f4bf447.png,416,416,ANOM,346,385,358,404
Data\images/ee60f768f28e49cdb84eaea630dc287e.png,416,416,POL,286,201,369,272
Data\images/ee60f768f28e49cdb84eaea630dc287e.png,416,416,OTHPAR,140,80,169,108
Data\images/ee60f768f28e49cdb84eaea630dc287e.png,416,416,OTHPAR,220,147,238,169
Data\images/ee60f768f28e49cdb84eaea630dc287e.png,416,416,OTHPAR,255,36,267,52
Data\images/ee60f768f28e49cdb84eaea630dc287e.png,416,416,ANOM,280,101,290,113
Data\images/ee60f768f28e49cdb84eaea630dc287e.png,416,416,ANOM,301,133,314,145
Data\images/ee60f768f28e49cdb84eaea630dc287e.png,416,416,ANOM,101,368,112,379
Data\images/ee60f768f28e49cdb84eaea630dc287e.png,416,416,ANOM,204,375,217,385
Data\images/eeaee488378c4bc4862318bec5af21f8.png,416,416,OTHPAR,293,317,324,351
Data\images/eeaee488378c4bc4862318bec5af21f8.png,416,416,MOL,166,388,191,411
Data\images/eeaee488378c4bc4862318bec5af21f8.png,416,416,OTHPAR,13,236,74,302
Data\images/eeaee488378c4bc4862318bec5af21f8.png,416,416,OTHPAR,151,182,168,200
Data\images/eeaee488378c4bc4862318bec5af21f8.png,416,416,ANOM,323,319,342,334
Data\images/eeaee488378c4bc4862318bec5af21f8.png,416,416,MOL,365,154,382,177
Data\images/eeaee488378c4bc4862318bec5af21f8.png,416,416,OTHPAR,156,318,188,350
Data\images/eeaee488378c4bc4862318bec5af21f8.png,416,416,OTHPAR,118,117,135,136
Data\images/eeaee488378c4bc4862318bec5af21f8.png,416,416,MOL,168,301,190,322
Data\images/eeaee488378c4bc4862318bec5af21f8.png,416,416,ANOM,195,143,214,179
Data\images/eeaee488378c4bc4862318bec5af21f8.png,416,416,OTHPAR,278,325,299,347
Data\images/eeaee488378c4bc4862318bec5af21f8.png,416,416,MOL,285,100,305,125
Data\images/eeaee488378c4bc4862318bec5af21f8.png,416,416,ANOM,107,56,143,90
Data\images/eeaee488378c4bc4862318bec5af21f8.png,416,416,OTHPAR,256,329,270,346
Data\images/eeaee488378c4bc4862318bec5af21f8.png,416,416,MOL,275,314,289,329
Data\images/eeaee488378c4bc4862318bec5af21f8.png,416,416,OTHPAR,297,298,316,318
Data\images/eeaee488378c4bc4862318bec5af21f8.png,416,416,ANOM,158,69,183,80
Data\images/ef4e7c3259bd4c9494ad67e12f75ee64.png,416,416,MOL,377,206,403,228
Data\images/ef4e7c3259bd4c9494ad67e12f75ee64.png,416,416,MOL,114,194,139,215
Data\images/ef4e7c3259bd4c9494ad67e12f75ee64.png,416,416,OTHPAR,123,106,169,162
Data\images/ef4e7c3259bd4c9494ad67e12f75ee64.png,416,416,ANOM,207,196,241,226
Data\images/ef4e7c3259bd4c9494ad67e12f75ee64.png,416,416,OTHPAR,311,245,333,261
Data\images/ef4e7c3259bd4c9494ad67e12f75ee64.png,416,416,ANOM,331,12,363,32
Data\images/ef4e7c3259bd4c9494ad67e12f75ee64.png,416,416,ANOM,139,372,178,401
Data\images/ef4e7c3259bd4c9494ad67e12f75ee64.png,416,416,OTHPAR,367,242,392,272
Data\images/ef4e7c3259bd4c9494ad67e12f75ee64.png,416,416,MOL,13,351,32,367
Data\images/ef4e7c3259bd4c9494ad67e12f75ee64.png,416,416,OTHPAR,345,107,376,133
Data\images/ef4e7c3259bd4c9494ad67e12f75ee64.png,416,416,OTHPAR,78,346,94,360
Data\images/ef4e7c3259bd4c9494ad67e12f75ee64.png,416,416,OTHPAR,359,170,371,187
Data\images/ef4e7c3259bd4c9494ad67e12f75ee64.png,416,416,OTHPAR,312,73,326,86
Data\images/ef4e7c3259bd4c9494ad67e12f75ee64.png,416,416,ANOM,290,14,300,27
Data\images/ef4e7c3259bd4c9494ad67e12f75ee64.png,416,416,ANOM,395,247,414,257
Data\images/ef4e7c3259bd4c9494ad67e12f75ee64.png,416,416,ANOM,381,347,391,361
Data\images/ef76c97ed13f4aa3b620dded2288758f.png,416,416,MOL,26,291,52,310
Data\images/ef76c97ed13f4aa3b620dded2288758f.png,416,416,ANOM,172,170,197,196
Data\images/ef76c97ed13f4aa3b620dded2288758f.png,416,416,MOL,280,166,314,189
Data\images/ef76c97ed13f4aa3b620dded2288758f.png,416,416,MOL,93,117,108,133
Data\images/ef76c97ed13f4aa3b620dded2288758f.png,416,416,OTHPAR,135,23,190,111
Data\images/ef76c97ed13f4aa3b620dded2288758f.png,416,416,MOL,281,379,299,394
Data\images/ef76c97ed13f4aa3b620dded2288758f.png,416,416,MOL,348,135,365,151
Data\images/ef76c97ed13f4aa3b620dded2288758f.png,416,416,ANOM,104,309,124,325
Data\images/efb2195ac3524c899c86049a19efa63d.png,416,416,ANOM,206,281,241,312
Data\images/efb2195ac3524c899c86049a19efa63d.png,416,416,ANOM,33,352,72,382
Data\images/efb2195ac3524c899c86049a19efa63d.png,416,416,POL,272,88,333,148
Data\images/efb2195ac3524c899c86049a19efa63d.png,416,416,ANOM,111,42,154,68
Data\images/efb2195ac3524c899c86049a19efa63d.png,416,416,ANOM,306,148,328,166
Data\images/efb2195ac3524c899c86049a19efa63d.png,416,416,ANOM,42,282,55,293
Data\images/efb2195ac3524c899c86049a19efa63d.png,416,416,ANOM,328,160,341,170
Data\images/f09f18cf60e8470880125706535c74ae.png,416,416,OTHPAR,166,236,195,274
Data\images/f09f18cf60e8470880125706535c74ae.png,416,416,OTHPAR,101,364,143,410
Data\images/f09f18cf60e8470880125706535c74ae.png,416,416,OTHPAR,147,325,171,356
Data\images/f09f18cf60e8470880125706535c74ae.png,416,416,POL,294,329,323,359
Data\images/f09f18cf60e8470880125706535c74ae.png,416,416,OTHPAR,225,296,236,305
Data\images/f0c67e67d3814e5897e547260b7b2bf0.png,416,416,POL,24,295,85,358
Data\images/f0c67e67d3814e5897e547260b7b2bf0.png,416,416,POL,236,279,288,336
Data\images/f0c67e67d3814e5897e547260b7b2bf0.png,416,416,POL,32,179,93,238
Data\images/f0c67e67d3814e5897e547260b7b2bf0.png,416,416,OTHPAR,125,195,168,227
Data\images/f0c67e67d3814e5897e547260b7b2bf0.png,416,416,OTHPAR,304,127,312,135
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,93,207,133,266
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,75,37,122,98
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,353,71,383,104
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,161,181,283,229
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,197,119,225,143
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,87,198,114,224
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,344,271,375,307
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,147,282,197,322
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,351,164,370,179
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,36,297,73,319
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,41,95,95,145
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,1,262,57,299
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,64,182,98,213
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,272,313,293,339
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,143,80,175,107
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,264,244,285,268
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,268,40,293,65
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,145,99,175,128
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,169,13,200,45
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,21,337,50,355
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,218,294,260,322
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,352,238,395,273
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,71,305,117,351
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,78,158,104,184
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,264,109,288,130
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,326,263,354,289
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,154,223,186,253
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,291,345,322,367
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,213,325,250,361
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,130,59,158,90
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,66,230,94,270
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,18,130,40,161
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,111,262,141,381
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,345,174,381,211
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,196,246,235,279
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,286,34,322,57
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,239,121,261,142
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,220,385,238,399
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,316,195,339,222
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,381,109,416,131
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,153,3,178,29
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,142,305,163,327
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,388,155,410,174
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,350,113,383,153
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,244,355,281,401
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,40,355,95,392
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,284,221,306,240
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,279,251,298,273
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,183,134,239,189
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,296,237,320,260
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,225,61,283,114
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,OTHPAR,297,290,333,319
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,177,84,205,115
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,170,373,208,399
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,315,83,358,118
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,31,151,51,190
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,146,256,171,280
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,OTHPAR,305,332,327,345
Data\images/f1f4677d21aa4333b602dea051dbcf00.png,416,416,MOL,299,266,315,284
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,MOL,112,73,128,89
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,OTHPAR,149,359,183,389
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,OTHPAR,228,350,258,409
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,MOL,334,14,348,30
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,OTHPAR,193,148,213,170
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,OTHPAR,85,185,107,211
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,OTHPAR,290,159,301,176
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,MOL,371,92,391,109
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,ANOM,316,203,339,229
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,MOL,343,206,361,225
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,OTHPAR,219,141,242,164
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,OTHPAR,277,156,288,175
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,ANOM,285,310,306,333
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,ANOM,78,364,96,382
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,MOL,333,287,349,304
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,ANOM,316,93,327,107
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,ANOM,386,282,403,296
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,ANOM,242,281,270,297
Data\images/f21a2b53801a48e59cd4fe95f1aa1249.png,416,416,ANOM,145,309,173,325
Data\images/f29f25ec81d44510b9af997bd2501790.png,416,416,OTHPAR,159,103,202,150
Data\images/f29f25ec81d44510b9af997bd2501790.png,416,416,POL,175,247,207,282
Data\images/f29f25ec81d44510b9af997bd2501790.png,416,416,OTHPAR,294,145,323,173
Data\images/f29f25ec81d44510b9af997bd2501790.png,416,416,MOL,12,8,32,24
Data\images/f29f25ec81d44510b9af997bd2501790.png,416,416,OTHPAR,161,71,208,106
Data\images/f29f25ec81d44510b9af997bd2501790.png,416,416,ANOM,376,77,385,84
Data\images/f29f25ec81d44510b9af997bd2501790.png,416,416,ANOM,356,328,371,339
Data\images/f29f25ec81d44510b9af997bd2501790.png,416,416,ANOM,66,392,80,405
Data\images/f29f25ec81d44510b9af997bd2501790.png,416,416,ANOM,186,167,197,177
Data\images/f35f0835b1cd43b097ec77f59b95811f.png,416,416,MOL,60,17,82,42
Data\images/f35f0835b1cd43b097ec77f59b95811f.png,416,416,OTHPAR,242,202,257,216
Data\images/f35f0835b1cd43b097ec77f59b95811f.png,416,416,POL,285,68,358,119
Data\images/f35f0835b1cd43b097ec77f59b95811f.png,416,416,ANOM,369,297,391,317
Data\images/f35f0835b1cd43b097ec77f59b95811f.png,416,416,MOL,26,258,45,274
Data\images/f35f0835b1cd43b097ec77f59b95811f.png,416,416,ANOM,323,163,335,174
Data\images/f35f0835b1cd43b097ec77f59b95811f.png,416,416,ANOM,286,284,295,292
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,OTHPAR,233,189,254,207
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,MOL,67,235,82,252
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,OTHPAR,23,221,40,240
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,MOL,118,40,135,57
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,OTHPAR,333,14,348,27
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,MOL,382,186,404,205
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,ANOM,142,41,176,68
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,OTHPAR,282,34,296,50
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,OTHPAR,132,6,147,25
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,OTHPAR,42,378,59,395
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,MOL,190,95,220,119
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,MOL,391,242,416,270
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,MOL,355,58,377,77
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,OTHPAR,112,82,152,121
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,OTHPAR,221,335,270,378
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,OTHPAR,312,342,331,359
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,OTHPAR,228,210,243,236
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,OTHPAR,86,25,102,60
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,OTHPAR,62,46,80,64
Data\images/f388272b4b344e80b75a5f941320e0dd.png,416,416,OTHPAR,127,291,174,339
